items,feedback,admirers,open_date.year,open_date.month,open_date.day-of-month,open_date.day-of-week,sales
95,96,386,2012,2,4,6,433
0,0,0,2013,6,15,6,0
0,3,13,2013,1,6,7,31
21,26,58,2011,10,5,3,115
0,4,14,2013,3,16,6,13
39,2,10,2012,9,24,1,8
103,18,683,2013,3,3,7,60
43,35,123,2013,3,14,4,86
60,1865,5328,2009,3,18,3,4760
23,7,14,2013,1,11,5,32
24,21,125,2010,5,3,1,41
37,20,101,2012,6,26,2,63
35,3,8,2013,3,18,1,146
0,69,154,2010,2,7,7,428
32,51,73,2011,9,24,6,128
0,2,6,2013,2,3,7,10
71,4,26,2013,3,25,1,15
0,0,8,2011,5,10,2,1
3,0,0,2013,6,18,2,0
104,163,248,2012,10,6,6,361
48,269,941,2010,1,19,2,149
7,231,473,2008,12,5,5,300
39,7,132,2012,3,30,5,49
22,260,871,2008,2,1,5,494
47,268,387,2009,11,14,6,499
48,361,441,2011,4,28,4,2178
56,34,168,2011,10,18,2,92
59,144,561,2010,10,7,4,311
99,247,1081,2011,4,5,2,571
15,1,12,2013,3,10,7,5
11,17,28,2012,9,30,7,20
0,1,5,2013,1,10,4,10
131,68,819,2010,11,2,2,113
11,35,78,2009,5,12,2,95
61,284,304,2009,8,7,5,317
11,37,22,2010,3,17,3,33
13,14,6,2010,5,26,3,3
15,1459,2584,2008,8,2,6,2208
42,6,5,2013,1,15,2,14
47,37,169,2008,11,27,4,75
2,6,2,2013,4,15,1,0
80,102,468,2011,10,3,1,203
0,12,11,2008,7,29,2,14
49,13,50,2012,4,9,1,39
61,83,475,2010,9,19,7,361
40,13,63,2009,11,23,1,15
20,4,39,2011,11,14,1,9
0,737,2378,2009,3,6,5,1253
15,0,9,2012,11,28,3,1
0,6,6,2013,3,7,4,9
47,23,94,2012,4,18,3,22
7,33,9278,2007,12,16,7,58
110,202,1429,2011,12,12,1,605
0,0,2,2013,4,10,3,1
32,22,85,2010,11,28,7,32
22,1,38,2012,3,12,1,2
32,25,294,2011,9,16,5,25
29,16,54,2012,11,8,4,17
95,2,305,2013,3,12,2,7
0,1,14,2011,4,24,7,1
281,360,1491,2012,1,19,4,1564
13,26,158,2008,12,25,4,60
36,34,1998,2012,1,17,2,29
71,24,509,2011,10,12,3,34
8,12,124,2012,5,10,4,45
13,0,1,2013,4,27,6,0
23,0,27,2011,9,1,4,0
69,5345,2046,2007,3,15,4,4198
0,3,1,2013,4,22,1,0
52,61,174,2010,10,8,5,283
330,70,1402,2009,12,18,5,169
17,49,51,2012,9,3,1,12
25,1,49,2011,11,22,2,29
3,0,13,2011,1,30,7,0
0,0,1,2012,6,22,5,0
12,2,5,2010,12,12,7,3
9,12,1,2013,1,2,3,0
31,9,418,2010,8,7,6,19
0,1,3,2013,4,16,2,0
6,780,1163,2008,7,3,4,319
31,361,9317,2008,1,26,6,169
48,13,403,2012,2,23,4,3
8,0,1,2011,10,2,7,0
181,138,271,2009,5,13,3,322
19,6,121,2012,8,1,3,64
11,9,105,2011,12,3,6,13
19,3,107,2012,12,11,2,9
96,14,22,2012,11,20,2,28
43,157,3125,2011,1,12,3,254
101,29,17,2011,9,27,2,62
6,62,75,2011,12,17,6,179
0,47,188,2012,1,7,6,230
24,0,1,2012,6,19,2,2
144,23,75,2009,5,3,7,44
63,23,128,2010,9,1,3,69
169,20,384,2008,7,2,3,36
37,5,2,2013,1,29,2,1
0,0,0,2013,6,15,6,0
210,7,275,2011,12,21,3,59
117,81,338,2012,2,24,5,229
15,9,18,2011,10,19,3,6
47,39,380,2010,9,19,7,72
227,165,492,2007,10,31,3,217
0,1,0,2013,2,8,5,0
60,0,12,2010,5,13,4,6
35,9,19,2012,1,14,6,4
90,547,1059,2010,1,14,4,792
72,18,160,2009,1,31,6,34
23,18,114,2010,8,8,7,25
9,0,3,2013,6,13,4,0
64,6,4,2012,11,15,4,11
0,19,11,2011,1,17,1,36
62,26,102,2011,1,22,6,62
24,46,105,2009,4,21,2,72
47,277,225,2009,5,3,7,190
85,132,232,2010,11,3,3,61
34,7,331,2011,11,8,2,12
140,52,109,2012,6,28,4,113
92,738,2102,2009,1,12,1,1744
51,94,93,2011,1,15,6,325
5,1,0,2012,10,10,3,1
18,8,4,2012,11,30,5,4
17,62,101,2009,4,3,5,83
10,0,6,2011,12,12,1,2
103,69,151,2011,7,8,5,70
20,6,7,2010,9,16,4,11
32,0,24,2009,3,7,6,2
120,48,108,2012,11,7,3,116
40,47,140,2011,6,14,2,49
118,55,72,2011,11,6,7,159
12,10,31,2009,7,8,3,4
79,39,191,2008,11,14,5,77
269,129,259,2008,2,8,5,216
38,20,58,2011,7,18,1,42
14,8,11,2010,12,29,3,4
10,102,112,2009,4,7,2,113
0,0,0,2013,4,27,6,2
104,49,139,2007,8,29,3,60
199,41,719,2011,5,8,7,40
66,63,102,2009,7,28,2,70
126,26,80,2009,9,27,7,90
2,0,0,2013,5,27,1,0
89,49,243,2008,2,4,1,91
24,386,929,2007,7,17,2,1078
62,95,219,2008,2,17,7,129
12,10,126,2008,3,27,4,54
151,8,884,2011,11,22,2,23
62,61,55,2011,11,25,5,60
68,21,316,2011,7,8,5,59
69,43,254,2010,6,5,6,93
58,18,12,2012,3,4,7,16
157,63,54,2012,12,12,3,83
61,172,678,2009,6,27,6,362
34,7,15,2011,9,26,1,23
6,4,9,2012,10,20,6,5
52,10,14,2011,1,23,7,5
112,180,421,2011,5,1,7,633
20,0,0,2013,6,7,5,0
36,4,238,2011,12,11,7,23
0,8,1,2013,6,1,6,0
34,9,47,2012,10,10,3,31
8,191,625,2010,6,7,1,645
149,516,2923,2007,12,9,7,1366
218,83,97,2011,8,22,1,288
94,177,171,2009,2,1,7,152
62,51,153,2011,5,3,2,231
36,22,4,2013,5,11,6,0
0,5,603,2012,10,22,1,26
20,29,44,2009,2,1,7,20
60,0,13,2012,3,20,2,1
95,286,331,2009,10,23,5,475
188,417,603,2008,6,15,7,414
61,38,70,2010,8,15,7,75
26,6,7,2010,8,1,7,17
33,1,6,2013,3,6,3,2
0,10,11,2011,2,11,5,26
25,34,75,2012,6,27,3,97
12,14,32,2010,10,3,7,60
36,68,135,2008,8,26,2,128
27,22,78,2012,2,26,7,39
4,0,0,2013,2,3,7,2
0,1,1,2013,6,18,2,0
25,1,16,2013,2,7,4,1
52,81,230,2010,6,19,6,64
268,326,2636,2010,10,8,5,571
241,108,1746,2010,11,1,1,197
38,2,5,2011,12,30,5,8
43,64,252,2010,8,17,2,107
18,10,3,2012,3,8,4,0
44,22,23,2011,8,10,3,100
535,1663,1080,2010,6,13,7,1331
30,4,86,2012,7,22,7,5
19,47,205,2009,6,10,3,60
0,0,0,2013,6,20,4,0
137,312,835,2007,6,3,7,563
225,29,63,2011,11,17,4,109
144,587,398,2008,12,30,2,365
75,9,44,2011,4,28,4,29
0,0,0,2013,6,17,1,0
191,35,153,2012,3,11,7,81
81,35,851,2011,2,25,5,130
0,49,50,2007,4,5,4,56
27,7,16,2012,2,4,6,26
184,140,495,2013,1,23,3,74
6,82,35,2012,1,28,6,26
41,28,27,2011,9,5,1,56
193,246,378,2008,7,3,4,512
6,7,14,2012,8,13,1,35
18,0,3,2011,10,25,2,7
15,11,18,2011,12,4,7,11
173,38,65,2011,4,16,6,160
335,2113,1731,2008,10,13,1,3738
13,8,15,2007,12,23,7,20
71,68,500,2011,10,14,5,226
13,35,24,2012,10,14,7,33
8,0,0,2013,5,31,5,0
29,8,15,2012,3,2,5,7
13,19,38,2011,7,15,5,35
47,4,7,2013,3,11,1,8
45,430,4694,2009,10,19,1,1694
12,45,53,2011,7,9,6,103
114,88,73,2008,11,14,5,177
193,82,164,2011,9,26,1,223
64,1,4,2012,4,3,2,2
115,2,3,2013,2,22,5,3
4,1,24,2012,9,11,2,4
481,267,180,2009,12,15,2,489
0,6,3,2011,11,26,6,10
0,0,0,2013,6,19,3,0
375,1445,4158,2008,6,24,2,5239
70,1972,2506,2008,5,28,3,4061
33,39,61,2011,6,30,4,99
19,0,0,2013,4,1,1,1
115,1163,2271,2007,7,4,3,4027
4,0,11,2012,11,1,4,1
89,74,227,2011,3,9,3,91
0,0,1,2013,1,17,4,2
5,96,60,2010,7,14,3,237
31,5,10,2012,11,9,5,19
11,56,70,2010,12,28,2,229
152,97,48,2012,3,30,5,300
115,0,25,2013,5,2,4,0
21,90,48,2008,11,12,3,189
21,127,112,2009,11,25,3,386
9,31,54,2006,3,29,3,40
35,94,140,2008,8,7,4,304
4,3,8,2011,8,2,2,4
35,7,1,2012,11,26,1,17
7,0,1,2013,3,20,3,0
99,15,106,2010,4,7,3,39
16,63,31,2010,7,18,7,221
37,6,10,2011,1,10,1,19
0,0,0,2013,3,30,6,2
10,4,24,2013,3,18,1,5
6,6,25,2009,8,28,5,6
26,52,149,2010,9,2,4,64
15,142,90,2011,4,6,3,274
14,7,710,2012,4,26,4,15
62,3,60,2012,9,14,5,9
22,16,12,2011,10,16,7,23
66,783,1482,2010,8,13,5,2395
116,47,126,2010,11,13,6,81
49,1,8,2012,10,15,1,6
477,235,3329,2009,4,4,6,1016
81,202,592,2008,11,17,1,428
70,4,104,2010,10,26,2,12
13,0,1,2013,6,20,4,0
75,40,100,2011,1,4,2,78
51,124,558,2010,1,25,1,288
57,0,1,2013,4,27,6,0
246,64,408,2010,9,29,3,138
22,15,60,2008,12,11,4,17
6,62,51,2009,12,6,7,39
76,465,1634,2008,1,16,3,715
0,0,17,2012,2,6,1,6
207,118,191,2007,9,8,6,361
81,265,465,2009,2,12,4,473
22,4,9,2007,11,17,6,3
328,589,1472,2006,10,9,1,594
9,0,25,2012,9,18,2,0
106,217,281,2009,6,19,5,190
122,25,243,2012,1,20,5,62
0,1,1,2013,5,17,5,0
20,30,53,2011,9,24,6,137
49,20,53,2012,7,31,2,61
37,138,255,2011,1,25,2,536
0,0,6,2013,1,25,5,3
6,0,0,2013,6,3,1,0
63,74,68,2007,9,8,6,46
117,264,807,2008,12,3,3,823
0,0,0,2011,5,8,7,0
35,236,1034,2009,11,17,2,505
62,30,62,2011,2,5,6,35
140,108,294,2010,2,14,7,170
11,12,7,2012,12,27,4,20
182,46,65,2010,10,22,5,179
264,22,548,2011,4,21,4,58
133,6,11,2012,5,15,2,29
0,0,0,2013,6,16,7,0
32,36,163,2011,1,30,7,131
19,150,769,2012,1,8,7,700
75,35,181,2012,2,24,5,153
53,7,37,2012,8,28,2,14
88,43,34,2011,9,2,5,27
0,0,2,2013,4,15,1,1
94,29,370,2011,8,25,4,69
99,225,174,2012,4,7,6,417
0,1,0,2012,1,21,6,2
63,62,162,2011,12,22,4,147
8,2,5,2012,10,16,2,12
5,1,4,2012,5,27,7,0
41,51,26,2010,3,22,1,13
23,9,11,2012,7,1,7,26
11,100,190,2008,9,25,4,182
0,3,0,2013,6,18,2,0
71,6,9,2011,9,24,6,3
0,4,15,2011,5,15,7,11
46,13,7,2011,6,28,2,16
50,0,85,2013,4,8,1,0
155,8,36,2013,2,25,1,7
0,2,34,2011,8,5,5,6
8,1,1,2012,8,6,1,0
0,2,23,2012,10,8,1,25
0,0,1,2012,1,12,4,0
0,1,0,2012,11,4,7,5
8,0,0,2013,2,21,4,0
110,75,148,2009,12,6,7,183
0,3,6,2011,1,9,7,3
0,11,10,2012,2,5,7,20
145,261,101,2008,12,7,7,60
241,12,44,2012,8,4,6,34
40,78,2141,2011,8,19,5,113
71,108,72,2012,1,14,6,30
0,0,11,2011,2,28,1,0
170,488,1196,2007,2,26,1,1100
44,113,184,2010,10,18,1,240
12,5,7,2011,10,22,6,8
49,918,1981,2008,2,26,2,1645
15,10,58,2009,6,4,4,16
0,4,0,2013,6,10,1,0
50,217,607,2010,1,8,5,624
58,20,25,2011,9,24,6,11
21,13,15,2011,8,26,5,64
10,59,1702,2010,10,11,1,85
113,1484,2168,2008,1,30,3,2461
152,261,1137,2011,1,4,2,262
21,6,7,2012,2,4,6,12
248,93,130,2009,12,4,5,101
43,4,122,2011,8,2,2,7
70,8,12,2011,7,17,7,12
55,17,58,2010,2,4,4,35
12,15,12,2012,10,29,1,77
86,2005,2606,2006,11,16,4,2492
241,97,1500,2011,6,7,2,243
5,0,4,2013,2,3,7,0
50,39,73,2012,11,9,5,170
19,193,2306,2011,8,22,1,498
93,37,251,2011,10,22,6,114
51,493,429,2008,5,11,7,177
162,229,5673,2009,9,27,7,432
83,146,288,2010,7,4,7,282
223,134,146,2012,1,28,6,107
9,3,3,2011,8,6,6,0
254,144,25,2012,10,13,6,50
48,60,645,2010,4,16,5,96
41,0,5,2012,8,26,7,5
12,109,507,2010,10,21,4,226
13,8,13,2011,6,7,2,2
12,18,258,2012,10,8,1,11
12,0,1,2013,3,25,1,0
0,0,0,2013,6,16,7,0
6,20,5,2012,10,13,6,1
8,6,2,2011,4,21,4,8
136,121,123,2011,5,7,6,40
27,60,142,2009,9,21,1,38
131,248,191,2008,6,11,3,640
0,2,7,2012,4,30,1,6
17,10,21,2012,6,10,7,11
290,309,3045,2006,9,3,7,775
35,10,24,2012,11,16,5,30
88,52,1068,2011,6,11,6,126
143,43,208,2012,8,4,6,120
44,99,24,2011,4,2,6,74
87,218,825,2009,12,1,2,652
9,1,4,2010,11,15,1,0
99,14,644,2012,12,12,3,16
7,23,14,2011,12,28,3,31
79,16,40,2010,6,19,6,39
15,4,7,2012,1,13,5,0
48,204,1451,2009,9,28,1,418
254,302,637,2010,1,14,4,837
113,44,624,2010,2,17,3,153
0,0,2,2013,5,12,7,0
58,168,849,2010,12,28,2,319
120,48,95,2012,5,1,2,257
8,2,7,2013,2,12,2,18
20,161,925,2010,11,28,7,455
137,3,16,2013,2,10,7,33
0,15,45,2012,1,26,4,78
0,0,2,2009,9,3,4,0
87,0,16,2013,4,18,4,45
50,19,40,2010,9,13,1,29
0,6,37,2010,12,1,3,26
96,200,225,2012,10,25,4,507
50,14,110,2010,11,20,6,63
61,15,45,2013,4,21,7,242
173,79,879,2011,12,10,6,380
4,45,34,2011,8,11,4,203
26,4,2,2012,10,22,1,12
0,15,86,2009,10,9,5,73
620,627,917,2009,2,19,4,4013
74,140,1153,2010,2,18,4,420
341,87,240,2012,10,16,2,482
80,5,29,2013,1,24,4,38
44,19,46,2013,2,8,5,209
133,785,1369,2009,8,2,7,2625
52,77,254,2011,5,14,6,366
400,10,82,2012,7,22,7,58
43,170,880,2010,4,22,4,441
3,2,4,2013,3,5,2,3
40,13,9,2012,5,21,1,31
246,420,260,2012,3,2,5,1378
273,323,993,2012,3,11,7,598
604,3004,9834,2007,7,11,3,10804
17,10,93,2013,1,20,7,106
8,19,3,2011,4,10,7,0
59,98,159,2012,1,3,2,117
259,448,1555,2009,10,27,2,1811
8,363,2284,2005,12,29,4,703
67,25,5,2012,10,4,4,36
39,16,11,2013,4,6,6,27
10,18,23,2009,9,1,2,40
3163,1985,3295,2011,1,21,5,4737
84,154,207,2011,9,17,6,657
46,32,343,2010,1,12,2,94
98,114,154,2012,7,23,1,406
12,16,31,2011,1,4,2,24
64,76,297,2010,2,23,2,101
13,1,1,2011,11,7,1,0
22,43,111,2011,9,14,3,161
127,279,916,2008,7,1,2,580
24,59,161,2009,8,31,1,242
303,238,327,2012,3,3,6,904
16,1,91,2013,1,13,7,12
6,29,10,2012,3,24,6,0
171,693,2724,2008,8,1,5,1290
0,11,41,2012,8,15,3,68
83,112,67,2010,3,12,5,100
0,4,25,2012,12,9,7,36
122,145,101,2010,7,14,3,628
50,80,152,2009,6,16,2,175
29,0,17,2013,2,16,6,6
36,32,122,2009,11,20,5,36
0,9,14,2012,5,10,4,30
98,2347,6625,2007,12,10,1,5999
152,28,298,2008,9,29,1,153
126,53,633,2009,12,29,2,219
98,20,243,2010,8,27,5,55
0,2,7,2011,6,15,3,3
12,14,79,2010,6,4,5,22
0,0,6,2013,4,15,1,1
0,7,5,2013,1,14,1,25
57,0,1,2013,5,22,3,3
40,51,552,2010,7,24,6,562
8,21,19,2012,9,7,5,39
57,32,592,2011,7,15,5,98
36,20,388,2010,10,13,3,38
3,0,0,2013,6,21,5,0
370,3310,2046,2009,4,15,3,7807
122,386,2433,2010,8,6,5,842
59,83,680,2012,7,4,3,25
108,200,1786,2008,1,20,7,241
155,129,1838,2008,5,26,1,268
73,28,358,2011,9,13,2,168
64,119,315,2011,7,5,2,534
120,114,321,2010,1,12,2,463
16,5,6,2013,3,23,6,27
0,0,8,2013,3,17,7,15
23,0,0,2013,3,15,5,1
44,28,133,2011,12,15,4,160
45,0,3,2013,2,21,4,2
206,111,1211,2012,6,20,3,699
45,262,171,2011,7,22,5,735
0,26,35,2012,10,5,5,73
506,152,333,2012,10,11,4,826
4,25,3,2013,5,3,5,1
227,1246,1908,2011,4,23,6,5883
839,6831,3484,2009,11,30,1,12178
27,4,19,2013,3,30,6,16
21,8,90,2012,12,13,4,9
84,25,63,2011,9,7,3,77
267,732,1961,2008,8,13,3,1792
69,945,3100,2009,5,18,1,3026
0,3,11,2013,2,27,3,6
7,2,29,2012,7,13,5,3
191,33,57,2011,12,12,1,143
62,85,856,2010,4,6,2,74
52,124,221,2011,9,27,2,274
99,11,17,2012,9,1,6,86
82,142,120,2009,10,30,5,220
18,3,1,2013,5,3,5,4
54,55,151,2011,4,6,3,193
88,0,5,2013,5,6,1,2
17,44,106,2009,9,21,1,54
112,285,652,2012,8,13,1,1671
48,14,113,2011,2,20,7,42
102,98,253,2010,9,13,1,113
25,25,25,2012,4,20,5,40
13,4,133,2012,12,21,5,4
35,1,10,2012,11,26,1,28
22,33,105,2011,12,29,4,29
38,3,27,2011,6,20,1,7
138,1035,535,2009,8,9,7,2737
13,719,2032,2005,8,23,2,988
0,21,37,2009,11,2,1,2
98,7,354,2012,7,2,1,14
28,1889,865,2006,6,10,6,2351
82,21,29,2009,7,4,6,70
36,8,10,2011,3,27,7,10
121,42,308,2009,2,3,2,81
42,15,8,2011,1,23,7,10
0,0,0,2013,3,7,4,0
10,18,34,2011,2,23,3,33
40,1,33,2012,9,20,4,3
146,45,115,2011,9,12,1,244
38,4,31,2011,5,23,1,9
3,1,20,2010,9,4,6,0
28,136,226,2012,2,11,6,503
228,179,386,2009,3,29,7,307
54,5,73,2011,1,5,3,40
30,1,3,2011,2,10,4,40
261,2,12,2013,1,8,2,8
113,30,51,2011,7,2,6,67
89,244,363,2011,1,22,6,468
48,15,43,2011,5,10,2,20
48,96,468,2011,7,15,5,281
0,2,0,2013,6,7,5,0
272,34,218,2008,6,22,7,85
22,1,2,2010,7,29,4,0
116,11,48,2012,3,27,2,30
46,7,107,2011,4,16,6,26
185,448,287,2008,11,18,2,813
68,17,23,2010,3,29,1,28
19,4,81,2012,9,29,6,23
26,1,4,2010,1,3,7,3
129,933,1402,2007,7,3,2,2335
110,468,627,2007,1,3,3,660
27,16,67,2010,11,2,2,32
136,4428,5475,2009,5,11,1,9323
64,88,154,2009,3,11,3,242
17,31,6,2012,8,6,1,18
7,0,3,2010,4,22,4,0
7,0,5,2012,12,29,6,2
522,206,242,2011,4,3,7,586
0,0,0,2013,5,17,5,0
0,7,42,2009,8,9,7,15
14,2,13,2012,12,1,6,1
0,2,8,2009,10,16,5,7
104,18,30,2010,1,28,4,53
0,5,3,2013,5,23,4,0
10,2,3,2010,11,17,3,8
54,1,54,2012,8,7,2,7
3,0,0,2011,12,8,4,0
13,15,136,2010,4,4,7,27
0,6,5,2011,7,15,5,12
18,12,54,2012,2,21,2,17
2,0,0,2013,5,27,1,0
74,27,134,2010,9,27,1,56
53,0,2,2008,8,28,4,4
21,8,12,2011,3,1,2,5
13,11,35,2008,12,13,6,12
10,15,10,2012,11,29,4,6
59,536,383,2008,2,3,7,916
10,16,40,2012,5,8,2,39
5,0,2,2013,6,10,1,0
0,4,36,2012,8,16,4,8
8,7,30,2010,3,30,2,9
4,0,4,2013,2,21,4,5
0,0,1,2013,5,11,6,2
84,17,42,2012,2,8,3,43
23,0,3,2013,5,24,5,0
94,8,15,2010,7,17,6,11
42,1,4,2013,3,13,3,2
152,8,19,2011,9,22,4,22
94,17,30,2012,10,18,4,57
34,136,99,2008,3,6,4,179
16,12,14,2008,11,23,7,23
93,107,50,2013,2,27,3,80
171,65,36,2012,4,21,6,158
16,8,3,2011,7,15,5,11
166,146,681,2009,12,15,2,448
288,394,1218,2010,1,8,5,918
33,9,46,2012,11,7,3,38
63,11,174,2013,4,25,4,13
28,12,28,2011,1,27,4,18
24,13,11,2013,1,7,1,62
88,125,669,2010,5,29,6,379
19,1,11,2013,2,16,6,4
70,111,155,2009,5,9,6,198
78,99,368,2010,1,31,7,131
90,1,28,2012,5,17,4,7
73,7,3,2013,4,17,3,16
8,0,3,2012,2,17,5,1
11,0,6,2012,9,20,4,1
65,0,4,2013,6,15,6,0
15,3,8,2012,12,7,5,9
29,15,24,2012,1,17,2,44
0,10,13,2012,12,17,1,33
0,52,143,2011,9,13,2,207
5,33,3,2009,12,4,5,1
61,44,225,2011,5,2,1,64
23,2,296,2013,2,6,3,2
72,200,370,2008,8,11,1,285
17,64,13,2013,2,9,6,8
18,7,38,2012,3,19,1,18
60,0,9,2013,2,13,3,2
62,5,389,2012,5,6,7,9
125,190,630,2011,4,7,4,169
0,0,0,2013,6,17,1,0
13,6,5,2012,10,1,1,11
6,0,2,2012,10,22,1,5
4,0,0,2013,6,20,4,0
5,2,7,2012,2,17,5,9
22,14,47,2011,2,10,4,28
51,55,96,2012,4,28,6,93
0,0,1,2013,6,19,3,0
99,111,229,2012,3,5,1,386
10,0,6,2013,1,29,2,0
63,0,6,2013,4,30,2,0
29,0,186,2012,12,28,5,4
30,76,893,2011,10,9,7,131
0,4,63,2010,10,1,5,5
122,55,66,2011,6,25,6,21
10,27,138,2011,4,22,5,40
11,0,13,2013,4,13,6,0
0,0,1,2013,5,4,6,0
22,0,16,2012,9,25,2,0
58,7,52,2010,4,6,2,16
0,5,18,2012,7,30,1,11
0,2,0,2013,5,3,5,0
178,248,273,2011,8,10,3,844
38,5,32,2011,2,27,7,1
0,0,1,2013,6,17,1,0
17,1,1,2012,6,11,1,6
32,11,117,2006,12,2,6,9
56,128,527,2011,9,25,7,206
40,15,43,2012,1,3,2,47
26,14,69,2011,11,14,1,29
9,0,3,2013,6,13,4,0
57,61,94,2010,11,15,1,147
0,50,153,2012,1,12,4,173
313,696,662,2008,2,13,3,2118
52,6,11,2012,6,6,3,20
29,86,508,2012,6,18,1,202
22,2,29,2012,11,30,5,5
136,824,1165,2008,1,20,7,2465
35,13,17,2012,6,25,1,45
57,190,1466,2009,6,7,7,219
7,1,8,2012,6,22,5,23
0,0,0,2013,6,15,6,0
8,1,4,2012,12,29,6,2
0,3,16,2012,10,25,4,3
0,1,5,2013,1,25,5,1
0,0,4,2012,12,21,5,0
13,219,911,2005,7,27,3,171
68,68,186,2011,2,13,7,107
0,0,0,2013,6,20,4,0
3,2,2,2012,6,21,4,0
3,1,1,2013,6,2,7,0
0,0,1,2011,5,19,4,0
25,1,8,2013,5,18,6,2
23,3,5,2012,11,14,3,23
287,57,241,2012,2,1,3,127
83,71,858,2011,11,15,2,189
67,30,270,2009,5,30,6,91
9,31,12,2012,11,23,5,12
12,7,17,2011,4,15,5,18
86,11,158,2011,9,4,7,15
8,16,63,2011,7,25,1,15
23,19,68,2009,4,15,3,31
1,30,22,2013,1,23,3,4
51,3,75,2012,2,6,1,8
5,1,7,2013,2,9,6,2
43,0,1,2013,5,2,4,0
239,47,44,2012,11,1,4,36
64,301,530,2009,3,11,3,499
47,44,337,2010,11,11,4,114
21,21,43,2011,11,22,2,47
11,1,46,2011,1,14,5,3
0,3,14,2011,1,2,7,6
0,1,1,2010,3,2,2,1
44,46,19,2010,5,17,1,53
0,0,0,2013,5,22,3,0
0,83,271,2009,4,24,5,127
60,17,50,2012,8,20,1,10
23,2,3,2012,1,9,1,11
0,3,1,2013,6,13,4,0
60,41,604,2012,7,16,1,177
21,292,661,2008,12,30,2,485
92,11,92,2012,1,29,7,35
0,2,2,2012,5,15,2,4
137,12,120,2010,11,19,5,31
120,562,469,2009,9,18,5,1236
29,0,2,2013,2,4,1,1
10,29,74,2007,10,7,7,48
0,0,0,2013,3,29,5,1
11,0,2,2013,3,29,5,1
54,1,13,2012,8,24,5,4
8,0,0,2013,4,22,1,0
33,38,79,2008,11,8,6,73
5,0,0,2013,3,13,3,0
41,17,198,2012,1,9,1,80
22,18,2,2013,3,7,4,0
0,0,0,2013,3,22,5,1
10,1,2,2013,5,8,3,2
62,57,210,2012,2,7,2,104
0,0,0,2013,6,11,2,0
114,481,1486,2009,12,8,2,1389
20,4,5,2013,1,4,5,9
45,407,808,2008,6,2,1,170
19,89,237,2011,2,5,6,408
20,45,405,2011,1,25,2,54
16,0,12,2012,8,2,4,22
0,0,4,2013,2,28,4,1
63,473,1125,2007,11,25,7,798
5,1,2,2012,12,29,6,0
28,1,30,2012,11,2,5,4
12,13,73,2011,3,7,1,27
0,1,14,2010,2,17,3,0
17,5,18,2012,9,9,7,7
11,0,7,2013,2,17,7,3
260,208,334,2010,9,15,3,408
502,240,329,2009,10,14,3,329
5,0,5,2011,11,28,1,0
20,44,64,2006,12,30,6,31
0,42,174,2008,8,8,5,52
1,6,4,2011,5,9,1,7
0,0,0,2013,2,23,6,0
58,660,1792,2005,12,30,5,648
58,383,635,2008,5,8,4,621
145,32,52,2012,8,25,6,77
40,8,42,2011,4,14,4,6
13,9,6,2011,2,3,4,9
21,0,0,2013,2,22,5,0
24,37,214,2011,2,13,7,167
0,3,3,2013,1,24,4,5
20,5,45,2012,6,6,3,7
7,2,4,2013,2,18,1,10
0,0,0,2013,2,4,1,0
49,273,267,2007,4,24,2,302
19,1,24,2012,5,4,5,3
0,0,0,2013,6,18,2,0
0,0,15,2012,3,6,2,0
24,10,105,2007,11,6,2,12
56,52,122,2009,6,7,7,49
20,5,2,2012,9,2,7,5
51,107,988,2011,9,23,5,160
146,13,84,2008,8,8,5,54
28,0,4,2012,11,2,5,0
452,1072,766,2011,3,15,2,4047
7,7,75,2011,7,17,7,17
95,457,493,2011,2,27,7,442
0,10,2,2012,8,26,7,2
34,6,29,2012,11,22,4,15
633,381,174,2011,7,12,2,1464
122,339,2814,2007,11,25,7,663
15,14,119,2012,8,2,4,38
13,1,3,2013,2,7,4,0
0,0,0,2013,6,14,5,0
68,1,7,2012,12,30,7,1
29,136,433,2008,1,2,3,166
53,7,168,2009,1,27,2,6
29,4,39,2011,12,29,4,1
0,0,0,2013,6,12,3,0
11,29,359,2010,12,1,3,82
16,9,197,2011,12,5,1,6
0,0,0,2013,6,12,3,0
154,412,365,2008,5,13,2,549
75,7,29,2012,11,28,3,24
53,6,26,2011,5,11,3,24
55,10,215,2012,8,2,4,41
461,17,34,2012,5,11,5,63
47,15,272,2012,3,3,6,39
52,24,484,2008,8,10,7,50
63,71,2441,2011,6,28,2,94
0,6,108,2013,1,5,6,7
27,0,2,2013,5,7,2,2
110,505,1411,2008,12,3,3,1101
0,8,1,2013,3,9,6,0
80,8,28,2012,1,23,1,27
20,8,8,2011,8,23,2,10
15,5,7,2012,10,13,6,11
72,79,49,2009,11,1,7,99
54,0,3,2013,1,23,3,0
12,0,1,2013,6,9,7,0
253,30,43,2009,2,8,7,106
10,12,3,2013,2,11,1,12
5,0,0,2013,6,17,1,0
13,0,0,2013,6,16,7,0
19,6,32,2009,6,12,5,10
0,4,7,2012,5,22,2,9
41,3,76,2012,5,11,5,59
0,0,0,2013,6,15,6,0
19,120,2770,2010,2,15,1,198
46,22,37,2011,1,7,5,32
167,262,10685,2008,11,24,1,690
37,14,13,2012,10,17,3,42
47,9,347,2012,1,12,4,77
0,8,7,2011,12,2,5,14
0,0,0,2013,6,14,5,0
24,21,17,2011,9,27,2,9
23,29,25,2011,9,2,5,70
